position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom
QB,00-0034857,Josh Allen,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,20,25,4.967942908897233,7.498777750733314,-5.940915780836427,20.938471282303055,-9.381383128541415,24.378938630008044,0.509,0.2935,0.509,0.2818069859533127,raw,platt
QB,00-0039910,Jayden Daniels,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,Full Participation in Practice,20,25,8.502885471653649,3.016173004526744,-10.423520527042998,16.455866536096487,-13.863987874747986,19.896333883801475,0.504,0.2655,0.504,0.25357131164687013,raw,platt
QB,00-0039732,Bo Nix,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,20,25,4.261693784778409,5.652809418292312,-7.786884113277429,19.09250294986205,-11.227351460982417,22.53297029756704,0.467,0.2715,0.467,0.2596083090487404,raw,platt
QB,00-0036389,Jalen Hurts,PHI,LAC,2025_14_PHI_LAC,2025,14,NA,NA,20,25,7.320973351440192,3.2338998508483616,-10.20579368072138,16.673593382418105,-13.646261028426368,20.114060730123093,0.449,0.2215,0.449,0.2095491883093058,raw,platt
QB,00-0034796,Lamar Jackson,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,Full Participation in Practice,20,25,5.284114191871157,4.848100554898237,-8.591592976671503,18.28779408646798,-12.032060324376491,21.728261434172968,0.424,0.226,0.424,0.2140299858688913,raw,platt
QB,00-0033873,Patrick Mahomes,KC,HOU,2025_14_HOU_KC,2025,14,NA,Full Participation in Practice,20,25,2.3937597169339386,3.930303631363868,-9.509389900205873,17.369997162933608,-12.949857247910861,20.810464510638596,0.37,0.21,0.37,0.19812230356002322,raw,platt
QB,00-0033106,Jared Goff,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,20,25,1.3782894885940156,4.889403919109761,-8.55028961245998,18.3290974506795,-11.990756960164969,21.76956479838449,0.354,0.177,0.354,0.1655386799850855,raw,platt
QB,00-0034855,Baker Mayfield,TB,NO,2025_14_NO_TB,2025,14,NA,Full Participation in Practice,20,25,2.9584885782302828,3.1929115643197807,-10.24678196724996,16.632605095889524,-13.687249314954949,20.073072443594512,0.3255,0.151,0.3255,0.14010785324563663,raw,platt
QB,00-0036264,Jordan Love,GB,CHI,2025_14_CHI_GB,2025,14,NA,Full Participation in Practice,20,25,1.6681479746882013,4.425940108062091,-9.013753423507652,17.86563363963183,-12.45422077121264,21.30610098733682,0.313,0.144,0.313,0.13330159101022285,raw,platt
QB,00-0039918,Caleb Williams,CHI,GB,2025_14_CHI_GB,2025,14,NA,NA,20,25,3.048783840077248,1.421291648084587,-12.018401883485154,14.860985179654328,-15.458869231190143,18.301452527359316,0.3015,0.135,0.3015,0.12457790727074287,raw,platt
QB,00-0033077,Dak Prescott,DAL,DET,2025_14_DAL_DET,2025,14,NA,NA,20,25,1.886399401180602,1.2420771266189907,-12.19761640495075,14.681770658188732,-15.638083752655739,18.12223800589372,0.2985,0.152,0.2985,0.1410816415248692,raw,platt
QB,00-0039163,C.J. Stroud,HOU,KC,2025_14_HOU_KC,2025,14,NA,NA,20,25,2.325091050899377,2.260252773904811,-11.179440757664931,15.699946305474551,-14.61990810536992,19.14041365317954,0.2925,0.15,0.2925,0.13913442722972455,raw,platt
QB,00-0036971,Trevor Lawrence,JAX,IND,2025_14_IND_JAX,2025,14,NA,NA,20,25,3.6986156525977707,1.4338098073139842,-12.005883724255757,14.873503338883726,-15.446351071960745,18.313970686588714,0.2905,0.1285,0.2905,0.11829736149008822,raw,platt
QB,00-0026498,Matthew Stafford,LA,ARI,2025_14_LA_ARI,2025,14,NA,NA,20,25,1.2569610358903043,3.1750706420464727,-10.264622889523269,16.614764173616216,-13.705090237228257,20.055231521321204,0.29,0.1245,0.29,0.11444103299128007,raw,platt
QB,00-0030565,Geno Smith,LV,DEN,2025_14_DEN_LV,2025,14,NA,Full Participation in Practice,20,25,2.929464223326222,0.009659839525249625,-13.430033692044491,13.449353371094992,-16.87050103974948,16.889820718799978,0.2855,0.1285,0.2855,0.11829736149008822,raw,platt
QB,00-0034869,Sam Darnold,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,NA,20,25,2.0914887196573555,2.7092183284131734,-10.730475203156567,16.148911859982913,-14.170942550861556,19.5893792076879,0.2785,0.1305,0.2785,0.12022801206223367,raw,platt
QB,00-0036212,Tua Tagovailoa,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,20,25,1.2496740889103353,4.1926523239519256,-9.247041207617816,17.632345855521667,-12.687508555322804,21.072813203226655,0.2445,0.1025,0.2445,0.09335725982945754,raw,platt
QB,00-0033119,Jacoby Brissett,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,20,25,2.062966285722367,-2.0791191030853433,-15.518812634655085,11.360574428484398,-18.959279982360073,14.801041776189386,0.242,0.103,0.242,0.09383392575658843,raw,platt
QB,00-0036355,Justin Herbert,LAC,PHI,2025_14_PHI_LAC,2025,14,Questionable,Limited Participation in Practice,20,25,3.797139954870455,0.14472619712827584,-13.294967334441466,13.584419728698016,-16.735434682146455,17.024887076403004,0.241,0.101,0.241,0.0919280032649416,raw,platt
QB,00-0036442,Joe Burrow,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,NA,20,25,1.7683364704690234,-0.8462142607813312,-14.285907792351072,12.59347927078841,-17.72637514005606,16.0339466184934,0.2285,0.101,0.2285,0.0919280032649416,raw,platt
QB,00-0040743,Tyler Shough,NO,TB,2025_14_NO_TB,2025,14,NA,NA,20,25,3.73761974146295,-3.932851277082882,-17.372544808652624,9.506842254486859,-20.813012156357612,12.947309602191847,0.1875,0.0735,0.1875,0.06593893078830311,raw,platt
QB,00-0040676,Cam Ward,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,NA,20,25,3.3409236006739977,-5.979599542581588,-19.41929307415133,7.460093988988153,-22.85976042185632,10.90056133669314,0.176,0.0735,0.176,0.06593893078830311,raw,platt
QB,00-0023459,Aaron Rodgers,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,Full Participation in Practice,20,25,1.2506204323250438,-0.8601514244877655,-14.299844956057507,12.579542107081975,-17.740312303762494,16.020009454786965,0.17,0.0655,0.17,0.05846383999575828,raw,platt
QB,00-0039923,J.J. McCarthy,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,Full Participation in Practice,20,25,3.2928477271424446,-3.480856755743762,-16.920550287313503,9.95883677582598,-20.36101763501849,13.399304123530968,0.164,0.061,0.164,0.05427848877242404,raw,platt
QB,00-0040668,Shedeur Sanders,CLE,TEN,2025_14_TEN_CLE,2025,14,NA,NA,20,25,1.7739811366850298,-5.269750925906964,-18.709444457476707,8.169942605662778,-22.149911805181695,11.610409953367766,0.1115,0.0325,0.1115,0.02816514321479504,raw,platt
QB,00-0029604,Kirk Cousins,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,20,25,1.0687452633516048,-4.155487580025925,-17.595181111595664,9.284205951543816,-21.035648459300653,12.724673299248805,0.111,0.035,0.111,0.030423501788972553,raw,platt
QB,00-0040398,Brady Cook,NYJ,MIA,2025_14_MIA_NYJ,2025,14,NA,NA,20,25,2.3840162279087576,-4.116811887644903,-17.556505419214645,9.322881643924838,-20.996972766919633,12.763348991629826,0.099,0.03,0.099,0.025914435370455974,raw,platt
QB,00-0040206,Riley Leonard,IND,JAX,2025_14_IND_JAX,2025,14,NA,NA,20,25,1.8557266003969266,-7.0717162885972575,-20.511409820167,6.367977242972484,-23.951877167871988,9.808444590677471,0.049,0.011,0.049,0.009137198708315683,raw,platt
RB,00-0036223,Jonathan Taylor,IND,JAX,2025_14_IND_JAX,2025,14,NA,NA,15,20,24.456546150803508,-0.9410598526480223,-7.592672599613665,5.71055289431762,-9.86349050860833,7.981370803312284,0.6775,0.427,0.6652261800698704,0.459841885743284,platt,platt_vol
RB,00-0040122,Ashton Jeanty,LV,DEN,2025_14_DEN_LV,2025,14,NA,NA,15,20,23.774856996048477,-1.623253586700767,-8.167738569554873,4.921231396153339,-10.401983747311387,7.155476573909854,0.6485,0.399,0.6357939905781151,0.4308383235820204,platt,platt_vol
RB,00-0038120,Breece Hall,NYJ,MIA,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,21.793487518593203,-0.5618576408832812,-6.787295616488791,5.663580334722228,-8.912620193267479,7.788904911500917,0.613,0.354,0.5998976785414353,0.37439946122843615,platt,platt_vol
RB,00-0038542,Bijan Robinson,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,15,20,21.550213179924157,-1.2386436446211,-7.424072763442349,4.946785474200149,-9.535738573248238,7.058451284006039,0.5585,0.3015,0.5450670744577003,0.3315263806700828,platt,platt_vol
RB,00-0039040,De'Von Achane,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,21.273332967140515,-0.7033962351975808,-6.843055026230716,5.436262555835554,-8.939095139833947,7.532302669438786,0.548,0.312,0.5345413086361774,0.33675577599937234,platt,platt_vol
RB,00-0034844,Saquon Barkley,PHI,LAC,2025_14_PHI_LAC,2025,14,NA,NA,15,20,21.308309970889376,-1.209190569297954,-7.354645249558628,4.9362641109627194,-9.452664042552426,7.034282903956518,0.5465,0.291,0.5330386158410699,0.32084382214539914,platt,platt_vol
RB,00-0037248,James Cook,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,15,20,20.12304419316141,-0.710253856561546,-6.656984015215512,5.23647630209242,-8.68715953173072,7.2666518186076265,0.5155,0.281,0.5020378339229462,0.30115719115491413,platt,platt_vol
RB,00-0040666,Omarion Hampton,LAC,PHI,2025_14_PHI_LAC,2025,14,Questionable,Full Participation in Practice,15,20,19.779583475262605,-1.1232533940411258,-7.011473585505394,4.764966797423142,-9.021674174675399,6.775167386593147,0.4945,0.26,0.4810961977283177,0.2815776584383187,platt,platt_vol
RB,00-0036997,Javonte Williams,DAL,DET,2025_14_DAL_DET,2025,14,NA,NA,15,20,20.563772756483637,-1.8752201152497705,-7.896411166256115,4.145970935756575,-9.952007153611367,6.201566923111826,0.4885,0.2545,0.4751215179452371,0.2847353267455965,platt,platt_vol
RB,00-0039361,Bucky Irving,TB,NO,2025_14_NO_TB,2025,14,NA,Full Participation in Practice,15,20,19.372853415522023,-1.2790850738168464,-7.097454849093907,4.539284701460215,-9.083808954401634,6.525638806767942,0.466,0.2405,0.4527503792280488,0.26257332020267765,platt,platt_vol
RB,00-0033923,Kareem Hunt,KC,HOU,2025_14_HOU_KC,2025,14,NA,NA,15,20,19.490523077447314,-1.5526208295609065,-7.391262424517722,4.286020765395909,-9.384537198981617,6.279295539859803,0.462,0.232,0.44877885995758754,0.2569381751310362,platt,platt_vol
RB,00-0039139,Jahmyr Gibbs,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,15,20,18.766067229203426,-1.2044266737842801,-6.917417696094258,4.508564348525697,-8.867796171345297,6.458942823776738,0.4505,0.222,0.43737004637726656,0.24266506203595348,platt,platt_vol
RB,00-0035700,Josh Jacobs,GB,CHI,2025_14_CHI_GB,2025,14,NA,Full Participation in Practice,15,20,18.409201195969,-1.0010061405554003,-6.651343531433045,4.649331250322244,-8.580332458955981,6.57832017784518,0.444,0.224,0.43092766873646327,0.24115561863925572,platt,platt_vol
RB,00-0040583,Woody Marks,HOU,KC,2025_14_HOU_KC,2025,14,NA,Full Participation in Practice,15,20,18.277229217948133,-1.163126227359952,-6.790163068581938,4.4639106138620335,-8.711197337970027,6.384944883250124,0.443,0.2135,0.42993692221582686,0.23183275439464185,platt,platt_vol
RB,00-0037840,Kyren Williams,LA,ARI,2025_14_LA_ARI,2025,14,NA,Full Participation in Practice,15,20,17.70499580792392,-0.8034338806824919,-6.328599613555859,4.721731852190876,-8.214855740251759,6.607987978886774,0.4365,0.202,0.42349958844811264,0.21813818211228633,platt,platt_vol
RB,00-0038597,Chase Brown,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,Full Participation in Practice,15,20,18.98053777220765,-1.5326678781354766,-7.28306881170243,4.217733055431477,-9.246218790600462,6.180883034329509,0.4355,0.2085,0.422509616265384,0.23376761290644732,platt,platt_vol
RB,00-0040784,Quinshon Judkins,CLE,TEN,2025_14_TEN_CLE,2025,14,NA,NA,15,20,18.33946389125917,-1.202479670472681,-6.840513357576326,4.435554016630964,-8.765301879582614,6.360342538637251,0.4215,0.212,0.40866079366538627,0.23117477744304366,platt,platt_vol
RB,00-0032764,Derrick Henry,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,NA,15,20,17.681335227582643,-0.53291437027533906,-6.053838020726229,4.98800928017555,-7.938645927704165,6.872817187153487,0.4165,0.209,0.40371964725434534,0.22340084405520194,platt,platt_vol
RB,00-0036973,Travis Etienne,JAX,IND,2025_14_IND_JAX,2025,14,NA,NA,15,20,17.98541382258299,-1.2782552613536533,-6.853514406689938,4.297003883982632,-8.756872102955613,6.200361580248307,0.4075,0.1975,0.3948319971221705,0.2168375715323778,platt,platt_vol
RB,00-0039391,Kimani Vidal,LAC,PHI,2025_14_PHI_LAC,2025,14,NA,NA,15,20,18.16665143667108,-1.7523118978269434,-7.359770286519385,3.855146490865499,-9.274120597847114,5.769496802193227,0.392,0.18,0.37954470689464587,0.20420249126325932,platt,platt_vol
RB,00-0036275,D'Andre Swift,CHI,GB,2025_14_CHI_GB,2025,14,NA,NA,15,20,16.2989665757688,-0.8843158968044377,-6.153039488490054,4.384407694881179,-7.951747913751329,6.183116120142453,0.372,0.179,0.3598547864089898,0.18954065021674285,platt,platt_vol
RB,00-0033293,Aaron Jones,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,Limited Participation in Practice,15,20,15.910493123294456,-0.970349547225787,-6.166577830403542,4.225878735951968,-7.940536822536311,5.999837728084737,0.3355,0.1465,0.3240226085686512,0.16136527575037432,platt,platt_vol
RB,00-0040202,Devin Neal,NO,TB,2025_14_NO_TB,2025,14,NA,NA,15,20,16.804578251759406,-1.6565704112791255,-7.018556736840528,3.705415914282277,-8.849104460988158,5.535963638429908,0.3355,0.1415,0.3240226085686512,0.16299696342988051,platt,platt_vol
RB,00-0040236,Kyle Monangai,CHI,GB,2025_14_CHI_GB,2025,14,NA,Full Participation in Practice,15,20,15.12402963384644,-0.7902809042098746,-5.837395277552334,4.2568334691325855,-7.560447737718299,5.9798859292985505,0.319,0.122,0.3078670484508477,0.13689805599223084,platt,platt_vol
RB,00-0035261,Tony Pollard,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,Full Participation in Practice,15,20,16.894753604565473,-2.241127682586121,-7.619621138680181,3.137365773507938,-9.455804291266842,4.973548926094601,0.3135,0.127,0.30248767142380073,0.15133293886022425,platt,platt_vol
RB,00-0038134,Kenneth Walker III,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,Full Participation in Practice,15,20,15.297925617338413,-1.055613551519329,-6.135977612829061,4.024750509790403,-7.870381303106702,5.759154200068044,0.303,0.1285,0.29222595606712887,0.14316463972969218,platt,platt_vol
RB,00-0037228,Jaylen Warren,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,NA,15,20,15.040734551995406,-1.0722144809178726,-6.103344845307696,3.958915883471951,-7.820940467385222,5.6765115055494775,0.293,0.1195,0.2824625991092311,0.1343978034869183,platt,platt_vol
RB,00-0037157,Bam Knight,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,15,20,15.779699545701648,-1.5382199907899021,-6.709870996446921,3.6334310148671163,-8.475439463744358,5.398999482164554,0.2905,0.1205,0.28002323081303876,0.1393256256016904,platt,platt_vol
RB,00-0037197,Isiah Pacheco,KC,HOU,2025_14_HOU_KC,2025,14,NA,Full Participation in Practice,15,20,14.57339010687844,-1.2896611501103805,-6.230401669352039,3.6510793691312777,-7.917138778319743,5.337816478098982,0.268,0.103,0.2580951519037286,0.11834739943500179,platt,platt_vol
RB,00-0040730,RJ Harvey,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,15,20,13.09522789566893,-0.4398473049195699,-5.0862266079140674,4.206531998074928,-6.6724706865452665,5.792776076706127,0.242,0.095,0.23281402459644018,0.10489630558394007,platt,platt_vol
RB,00-0039165,Zach Charbonnet,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,NA,15,20,13.011552018253578,-0.2902823660663591,-4.91958612642379,4.3390213942910725,-6.500000724370964,5.919435992238246,0.232,0.0855,0.22310678123087344,0.09678003552790389,platt,platt_vol
RB,00-0033526,Samaje Perine,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,NA,15,20,11.671265543675807,-0.36388106908963813,-4.712984160301149,3.9852220221218726,-6.197740047825184,5.469977909645908,0.21,0.07,0.20178205040328395,0.07894128113787302,platt,platt_vol
RB,00-0039738,Blake Corum,LA,ARI,2025_14_LA_ARI,2025,14,NA,NA,15,20,12.39529488487368,-0.7300808931316506,-5.232155897411355,3.7719941111480537,-6.769135414449434,5.308973628186133,0.205,0.067,0.19694142433997153,0.07888642233660433,platt,platt_vol
RB,00-0038611,Chris Rodriguez Jr.,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,NA,15,20,12.61732686259552,-1.0216867790288133,-5.569904934789024,3.526531376731397,-7.122637427645966,5.079263869588338,0.2025,0.074,0.1945219218950516,0.08563806408720802,platt,platt_vol
RB,00-0037525,Jordan Mason,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,NA,15,20,11.807024498144838,-0.5176243712352849,-4.895711598591034,3.8604628561204644,-6.390362484206037,5.355113741735467,0.187,0.0605,0.17953295201370933,0.07137203562141836,platt,platt_vol
RB,00-0035685,David Montgomery,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,15,20,12.130593918182553,-0.8132738356903032,-5.2598758524378635,3.633328181057257,-6.777917247497796,5.151369576117189,0.179,0.056,0.1718046654403274,0.06841567161751383,platt,platt_vol
RB,00-0037256,Rachaad White,TB,NO,2025_14_NO_TB,2025,14,NA,NA,15,20,12.09767951219561,-0.7960233275740528,-5.235691662547261,3.643645007399155,-6.751365943142261,5.159319287994155,0.178,0.064,0.17083900608251662,0.07531300362129752,platt,platt_vol
RB,00-0038951,Sean Tucker,TB,NO,2025_14_NO_TB,2025,14,NA,NA,15,20,11.072783782715694,-0.4549377721541993,-4.674518404514753,3.7646428602063544,-6.115056155721404,5.205180611413005,0.1615,0.0555,0.15491754600539986,0.06488796149566936,platt,platt_vol
RB,00-0036924,Michael Carter,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,15,20,10.92505756953248,-0.5413154172298879,-4.728470308656702,3.6458394741969258,-6.157938119981727,5.075307285521951,0.159,0.038,0.1525071426276106,0.048864333243192934,platt,platt_vol
RB,00-0037263,Tyler Allgeier,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,15,20,10.441883359649761,-0.3417410455898207,-4.421512883647303,3.7380307924676615,-5.814320809619736,5.130838718440095,0.153,0.0455,0.1467242256583133,0.054560866475157684,platt,platt_vol
RB,00-0039032,Tyjae Spears,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,NA,15,20,10.69687607883335,-0.5145774502203301,-4.651277616382786,3.6221227159421256,-6.063520508266135,5.034365607825475,0.15,0.044,0.143833845080712,0.053844769500955465,platt,platt_vol
RB,00-0036919,Kenneth Gainwell,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,NA,15,20,10.799545302189545,-0.7370634568575272,-4.896521618350502,3.4223947046354484,-6.316533943803619,4.842407030088565,0.139,0.0445,0.13324184726782515,0.05454006167456814,platt,platt_vol
RB,00-0038794,Jaleel McLaughlin,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,15,20,10.0683344840801,-0.32649005836879924,-4.321785353334234,3.6688052365966355,-5.685753529573658,5.032773412836059,0.1325,0.0435,0.1269873508602024,0.05192330350278528,platt,platt_vol
RB,00-0040242,Jacory Croskey-Merritt,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,NA,15,20,10.981093218465475,-0.9871149241303043,-5.186591417428419,3.21236156916781,-6.6202657445656605,4.646035896305053,0.1285,0.0365,0.12314003068120104,0.047565767590905854,platt,platt_vol
RB,00-0035537,Ty Johnson,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,15,20,8.706778706041478,-0.09348605050444557,-3.7689061773028216,3.5819340762939307,-5.023671023741094,4.836698922732203,0.1045,0.029,0.10008088966955238,0.036278823356296806,platt,platt_vol
RB,00-0040198,Ollie Gordon II,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,8.976964498401609,-0.3320385430272905,-4.072540047408987,3.4084629613544064,-5.349523258532676,4.685446172478095,0.102,0.028,0.09768125672466912,0.03579199746118448,platt,platt_vol
RB,00-0039874,Jaylen Wright,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,8.637873768469863,-0.5997587617570627,-4.2584443367163995,3.058926813202274,-5.5074961145409835,4.307978591026859,0.101,0.027,0.09672152389285495,0.03431800058348199,platt,platt_vol
RB,00-0040162,Dylan Sampson,CLE,TEN,2025_14_TEN_CLE,2025,14,Questionable,Limited Participation in Practice,15,20,9.108157590209553,-0.5379078388565111,-4.309709635322667,3.2338939576096446,-5.597378565312742,4.52156288759972,0.0945,0.0205,0.09048491139231285,0.028647074355238198,platt,platt_vol
RB,00-0037557,Ronnie Rivers,LA,ARI,2025_14_LA_ARI,2025,14,NA,NA,15,20,8.451990972658503,-0.40865956098205086,-4.021915103132881,3.204595981168779,-5.255457359277203,4.438138237313101,0.0895,0.026,0.0856894244726407,0.03309996523232155,platt,platt_vol
